nodeid,first,last
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.01-1.2-1e-06-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.01-1.2-30.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.01-1.2-30.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-0.0001-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-0.0001-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-0.01-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-0.01-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-0.25-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-0.25-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-1.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-1.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-10000.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-10000.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-1000000.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-1000000.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-1e-06-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-1e-06-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-30.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.01-30.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-0.0001-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-0.0001-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-0.01-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-0.01-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-0.25-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-0.25-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-1.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-1.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-10000.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-10000.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-1000000.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-1000000.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-1e-06-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-1e-06-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-30.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-0.5-30.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-0.0001-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-0.0001-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-0.01-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-0.01-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-0.25-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-0.25-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-1.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-1.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-10000.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-10000.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-1000000.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-1000000.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-1e-06-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-1e-06-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-30.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[0.9-1.2-30.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-0.0001-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-0.0001-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-0.01-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-0.01-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-0.25-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-0.25-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-1.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-1.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-10000.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-10000.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-1000000.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-1000000.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-1e-06-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-1e-06-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-30.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.01-30.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-0.0001-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-0.0001-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-0.01-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-0.01-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-0.25-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-0.25-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-1.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-1.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-10000.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-10000.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-1000000.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-1000000.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-1e-06-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-1e-06-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-30.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-0.5-30.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-0.0001-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-0.0001-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-0.01-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-0.01-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-0.25-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-0.25-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-1.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-1.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-10000.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-10000.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-1000000.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-1000000.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-1e-06-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-1e-06-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-30.0-False],not_run,unobserved
tests/test_biotsinemoments.py::test_the_pole_seed_is_elementary_and_holds_at_every_shift[1e-08-1.2-30.0-True],not_run,unobserved
tests/test_biotsinemoments.py::test_the_reference_rule_has_converged,not_run,unobserved
tests/test_biotsinemoments.py::test_the_root_fold_holds_on_this_family_too[0.01-0.05],not_run,unobserved
tests/test_biotsinemoments.py::test_the_root_fold_holds_on_this_family_too[0.01-0.4],not_run,unobserved
tests/test_biotsinemoments.py::test_the_root_fold_holds_on_this_family_too[0.01-1.0],not_run,unobserved
tests/test_biotsinemoments.py::test_the_root_fold_holds_on_this_family_too[0.9-0.05],not_run,unobserved
tests/test_biotsinemoments.py::test_the_root_fold_holds_on_this_family_too[0.9-0.4],not_run,unobserved
tests/test_biotsinemoments.py::test_the_root_fold_holds_on_this_family_too[0.9-1.0],not_run,unobserved
tests/test_biotsinemoments.py::test_the_root_fold_holds_on_this_family_too[1e-09-0.05],not_run,unobserved
tests/test_biotsinemoments.py::test_the_root_fold_holds_on_this_family_too[1e-09-0.4],not_run,unobserved
tests/test_biotsinemoments.py::test_the_root_fold_holds_on_this_family_too[1e-09-1.0],not_run,unobserved
tests/test_biotsinemoments.py::test_the_seed_branch_crossing_has_one_value_and_one_jacobian,not_run,unobserved
tests/test_biotsinemoments.py::test_the_seed_crosses_its_own_sign_change_without_noticing[0.3],not_run,unobserved
tests/test_biotsinemoments.py::test_the_seed_crosses_its_own_sign_change_without_noticing[1.0],not_run,unobserved
tests/test_biotsinemoments.py::test_the_sine_moments_reproduce_their_defining_integral[0.001-0.001],not_run,unobserved
tests/test_biotsinemoments.py::test_the_sine_moments_reproduce_their_defining_integral[0.001-0.01],not_run,unobserved
tests/test_biotsinemoments.py::test_the_sine_moments_reproduce_their_defining_integral[0.001-0.05],not_run,unobserved
tests/test_biotsinemoments.py::test_the_sine_moments_reproduce_their_defining_integral[0.001-0.0],not_run,unobserved
tests/test_biotsinemoments.py::test_the_sine_moments_reproduce_their_defining_integral[0.001-0.2],not_run,unobserved
tests/test_biotsinemoments.py::test_the_sine_moments_reproduce_their_defining_integral[0.001-0.4],not_run,unobserved
tests/test_biotsinemoments.py::test_the_sine_moments_reproduce_their_defining_integral[0.001-0.7],not_run,unobserved
tests/test_biotsinemoments.py::test_the_sine_moments_reproduce_their_defining_integral[0.001-1.0],not_run,unobserved
